,datetime,O,M,functional_units,SCI
889,2026-01-19 20:30:00+00:00,6756.4110530178295,316.90126324434567,272,0.026004824692140348
890,2026-01-19 21:00:00+00:00,6194.07452213197,233.72110765131433,276,0.023289114600664074
891,2026-01-19 21:30:00+00:00,5873.049600602305,225.51727967129534,203,0.030042201380658128
892,2026-01-19 22:00:00+00:00,5333.341408335326,165.8089086483846,183,0.030050001732151423
893,2026-01-19 22:30:00+00:00,4576.671056492735,175.77034755397568,223,0.02131139643070274
894,2026-01-19 23:00:00+00:00,3388.511772034106,133.9444598157974,174,0.02024400133247071
895,2026-01-19 23:30:00+00:00,3522.2477516788035,112.11859969282527,142,0.02559412923501147
896,2026-01-20 00:00:00+00:00,2616.1653715002085,55.770848038384315,162,0.01649343345394193
897,2026-01-20 00:30:00+00:00,3069.383909635005,76.65307314888699,179,0.017575625602144648
898,2026-01-20 01:00:00+00:00,2322.899726607702,44.68755195242503,144,0.01644157832333422
899,2026-01-20 01:30:00+00:00,2525.1403104946417,39.449544667986,164,0.015637743019284316
900,2026-01-20 02:00:00+00:00,2167.6242478429385,32.647423335762916,214,0.01028164332326496
901,2026-01-20 02:30:00+00:00,2438.169045920691,33.76334460242607,157,0.015744792296325586
902,2026-01-20 03:00:00+00:00,2228.366255649657,22.82624576234684,161,0.013982562120571453
903,2026-01-20 03:30:00+00:00,2301.10464043177,31.389507173497954,169,0.013801740518374366
904,2026-01-20 04:00:00+00:00,2108.9205300095136,25.479179913450583,132,0.016169694772143667
905,2026-01-20 04:30:00+00:00,2141.783882794384,27.04712835541804,160,0.013555193819686263
906,2026-01-20 05:00:00+00:00,2318.6012861240265,34.78560335220058,160,0.01470866805922642
907,2026-01-20 05:30:00+00:00,2093.009974233216,36.74914862253885,151,0.014104365052024866
908,2026-01-20 06:00:00+00:00,2955.890236807939,78.5284769448356,183,0.016581523025971448
909,2026-01-20 06:30:00+00:00,3192.667098969016,85.0842986717499,192,0.017071621862712324
910,2026-01-20 07:00:00+00:00,4052.38594320311,124.00345892118706,221,0.018897689602372383
911,2026-01-20 07:30:00+00:00,3872.7601425034236,114.91357481948329,198,0.02013976624910559
912,2026-01-20 08:00:00+00:00,4784.787101285948,177.35030211618732,255,0.019459362366282883
913,2026-01-20 08:30:00+00:00,5262.809235292362,160.38359961258718,187,0.029001031202700263
914,2026-01-20 09:00:00+00:00,6389.908195493423,234.04411129669913,191,0.03468037856958179
915,2026-01-20 09:30:00+00:00,5546.822156704076,207.66943252117852,240,0.023977048288438562
916,2026-01-20 10:00:00+00:00,6607.58157582273,290.6225912435152,246,0.02804148035392783
917,2026-01-20 10:30:00+00:00,6969.385450579313,306.30074822740806,251,0.028986797604807654
918,2026-01-20 11:00:00+00:00,7531.511168388996,381.7287816605314,324,0.024423580092745454
919,2026-01-20 11:30:00+00:00,7347.114883440617,344.10996300612135,311,0.02473062651590591
920,2026-01-20 12:00:00+00:00,8681.292931030242,394.39734158325325,284,0.03195665588948414
921,2026-01-20 12:30:00+00:00,8383.551819211474,407.87738090215095,314,0.02799818216596696
922,2026-01-20 13:00:00+00:00,8966.560403491965,437.7371244383203,311,0.030238898803634357
923,2026-01-20 13:30:00+00:00,8768.02908332321,408.8288578228562,327,0.028063785752740267
924,2026-01-20 14:00:00+00:00,10307.878956043805,446.5141616635756,329,0.032688124977833986
925,2026-01-20 14:30:00+00:00,10158.328830217752,451.7247892769484,310,0.03422597941772484
926,2026-01-20 15:00:00+00:00,9509.097439785271,444.6540640405198,308,0.0323173750124214
927,2026-01-20 15:30:00+00:00,11327.693450735193,454.47523521702226,303,0.038885045168159126
928,2026-01-20 16:00:00+00:00,9735.555753310531,467.7204609246599,373,0.027354627920201584
929,2026-01-20 16:30:00+00:00,8552.975797114854,465.4918693964727,321,0.02809491484894494
930,2026-01-20 17:00:00+00:00,9226.977960158029,424.81955600300375,282,0.03422623232681217
931,2026-01-20 17:30:00+00:00,9347.123736604794,442.5886098042,320,0.030592851082528103
932,2026-01-20 18:00:00+00:00,9057.139959392598,418.85768897197374,345,0.02746665985033209
933,2026-01-20 18:30:00+00:00,9012.147052349417,399.507780551561,270,0.03485798086259621
934,2026-01-20 19:00:00+00:00,7896.408485731184,427.4826958973237,300,0.02774630393876169
935,2026-01-20 19:30:00+00:00,7489.9178229702065,352.80742809911726,270,0.02904713055951601
936,2026-01-20 20:00:00+00:00,7060.246212849123,290.75265910440135,250,0.0294039954878141
937,2026-01-20 20:30:00+00:00,7147.763959184019,288.92115180779206,307,0.024223730003230654
938,2026-01-20 21:00:00+00:00,5451.489128929044,263.7234637467426,190,0.030080066277240986
939,2026-01-20 21:30:00+00:00,5694.507769281771,240.64845079261733,218,0.02722548724804765
940,2026-01-20 22:00:00+00:00,4102.846087082712,175.23165412552552,193,0.02216620591299605
941,2026-01-20 22:30:00+00:00,4725.8438813649045,190.9707511482588,186,0.026434487271576143
942,2026-01-20 23:00:00+00:00,3428.3796920469586,108.48316792222145,158,0.02238520797448848
943,2026-01-20 23:30:00+00:00,3484.114692287302,125.00471509762289,195,0.018508304653256025
944,2026-01-21 00:00:00+00:00,2909.1372960494937,79.83972581918606,170,0.017582217775698118
945,2026-01-21 00:30:00+00:00,2826.9997185238008,87.64630260532786,179,0.01628293866552586
946,2026-01-21 01:00:00+00:00,2405.4477410749596,40.687037923190445,183,0.013366856715836886
947,2026-01-21 01:30:00+00:00,2494.8452719167135,40.54206231334263,171,0.01482682651596524
948,2026-01-21 02:00:00+00:00,1973.7804284644246,25.470934182855686,144,0.01388369001838389
949,2026-01-21 02:30:00+00:00,2113.4628336337896,24.268312911753664,136,0.015718611371658406
950,2026-01-21 03:00:00+00:00,1900.8391602177621,24.968471682241525,181,0.010639821170718251
951,2026-01-21 03:30:00+00:00,1946.416637855132,24.78520940454699,192,0.010266676287810828
952,2026-01-21 04:00:00+00:00,2082.065796576967,32.10653255040983,161,0.013131505149859482
953,2026-01-21 04:30:00+00:00,2057.870357767993,20.92271816114427,139,0.014955345869993792
954,2026-01-21 05:00:00+00:00,2285.1445609836064,35.574705705042355,156,0.014876405555696469
955,2026-01-21 05:30:00+00:00,2213.6272472068836,35.67531400100298,152,0.014798043165841358
956,2026-01-21 06:00:00+00:00,3126.6637108839377,74.82043721394561,206,0.015541185184941181
957,2026-01-21 06:30:00+00:00,2933.507781629754,79.33502018703037,212,0.01421152265007917
958,2026-01-21 07:00:00+00:00,3840.1364358962655,123.9754840892739,176,0.02252336318173602
959,2026-01-21 07:30:00+00:00,3827.964847547722,120.04753699382277,217,0.018193605458716795
960,2026-01-21 08:00:00+00:00,5182.329966212965,172.24399184484943,213,0.02513884487351086
961,2026-01-21 08:30:00+00:00,4261.545755340725,170.20885350156655,253,0.01751681663574028
962,2026-01-21 09:00:00+00:00,5333.458002556472,239.0150178750577,245,0.02274478783849604
963,2026-01-21 09:30:00+00:00,5811.72329323701,254.05326696108295,221,0.027446952761077344
964,2026-01-21 10:00:00+00:00,6361.333191331144,300.7888011193501,274,0.024314313841060198
965,2026-01-21 10:30:00+00:00,6025.533465449523,335.13216215312474,265,0.024002511802274144
966,2026-01-21 11:00:00+00:00,6843.607367924366,359.66914828739857,244,0.02952162506644166
967,2026-01-21 11:30:00+00:00,6947.155164013343,357.5991041631143,309,0.023639981450409246
968,2026-01-21 12:00:00+00:00,7570.821533935076,398.0883745507681,240,0.033203791285357685
969,2026-01-21 12:30:00+00:00,7477.491748181372,394.80690025066457,327,0.02407430779337014
970,2026-01-21 13:00:00+00:00,8235.220896353978,442.5903774314754,282,0.030772380403494518
971,2026-01-21 13:30:00+00:00,8907.527706967981,451.187500236616,328,0.028532668314648162
972,2026-01-21 14:00:00+00:00,9150.3581119866,474.92750222017213,310,0.031049308432925072
973,2026-01-21 14:30:00+00:00,9092.457065188806,485.0721517641159,270,0.03547233043315897
974,2026-01-21 15:00:00+00:00,9040.456599053397,486.51659820728514,324,0.029404238263150254
975,2026-01-21 15:30:00+00:00,9928.186798893417,502.4161827994792,312,0.03343141981311826
976,2026-01-21 16:00:00+00:00,9745.791094602951,452.80579366136254,317,0.03217222993143316
977,2026-01-21 16:30:00+00:00,9022.190454889393,463.39350928301945,325,0.029186412197453576
978,2026-01-21 17:00:00+00:00,8807.207352224563,447.68242370404994,313,0.029568337942263937
979,2026-01-21 17:30:00+00:00,8562.026614955346,432.77963111447525,285,0.031560723670420426
980,2026-01-21 18:00:00+00:00,9062.451182626624,405.0755630702579,301,0.03145357722822885
981,2026-01-21 18:30:00+00:00,8253.491106271895,437.2673015190217,270,0.032187994102929315
982,2026-01-21 19:00:00+00:00,7642.588251841017,368.2937706926391,270,0.029669933416791323
983,2026-01-21 19:30:00+00:00,7705.923664838559,360.05890823219715,284,0.02840134708827731
984,2026-01-21 20:00:00+00:00,6465.995027301511,280.94719256325294,292,0.023105966506386178
985,2026-01-21 20:30:00+00:00,6665.722789415928,296.39329541880073,289,0.024090367075552694
986,2026-01-21 21:00:00+00:00,5865.425697666321,255.82507515199467,297,0.02061027196235123
987,2026-01-21 21:30:00+00:00,5918.095995035582,233.74937707196926,240,0.02563268905044813
988,2026-01-21 22:00:00+00:00,5510.867696010888,179.0906790587985,169,0.03366839275189164
989,2026-01-21 22:30:00+00:00,4875.106876687415,180.91975676267546,187,0.02703757557994701
990,2026-01-21 23:00:00+00:00,3441.418723012308,106.56598048188296,176,0.020159003997126085
991,2026-01-21 23:30:00+00:00,3506.8784449601794,115.15293578122305,210,0.017247768479720964
992,2026-01-22 00:00:00+00:00,2966.4563896687123,66.6035974508955,155,0.01956812894915876
993,2026-01-22 00:30:00+00:00,3221.180735805406,76.28373236496832,169,0.01951162407201405
994,2026-01-22 01:00:00+00:00,2649.607794576713,40.252650904466094,148,0.018174732739737694
995,2026-01-22 01:30:00+00:00,2272.372870044944,34.69018920261978,216,0.0106808474965165
996,2026-01-22 02:00:00+00:00,2212.1775188695037,29.459910157823085,130,0.017243364838671747
997,2026-01-22 02:30:00+00:00,2109.650318749478,26.897593072800763,222,0.009624089692893148
998,2026-01-22 03:00:00+00:00,2430.8990894598574,26.38169977198876,138,0.017806382530665552
999,2026-01-22 03:30:00+00:00,2318.307551182164,27.17281416249212,211,0.011116020688837233
1000,2026-01-22 04:00:00+00:00,2412.352489972138,21.939714821091034,171,0.014235626928615373
1001,2026-01-22 04:30:00+00:00,2624.3995313752393,37.01318266008573,157,0.016951673337804618
1002,2026-01-22 05:00:00+00:00,2397.4126980726514,34.298753024714095,193,0.012599541197395677
1003,2026-01-22 05:30:00+00:00,2683.702226160708,32.863610635168946,141,0.019266424374438845
1004,2026-01-22 06:00:00+00:00,2963.66320497643,71.6300647350597,165,0.018395716786130237
1005,2026-01-22 06:30:00+00:00,3101.295945605287,67.86008186247622,184,0.017223674062324803
1006,2026-01-22 07:00:00+00:00,3979.5583585202667,110.51061082276689,166,0.024638969694837552
1007,2026-01-22 07:30:00+00:00,4115.599294566822,113.61959641009057,196,0.021577647402943434
1008,2026-01-22 08:00:00+00:00,5020.198164133506,159.58459726381227,280,0.018499224147847566
1009,2026-01-22 08:30:00+00:00,5034.250384884066,176.44789871933892,186,0.028014506901093576
1010,2026-01-22 09:00:00+00:00,6388.159065041423,223.17301611207404,232,0.028497121039454728
1011,2026-01-22 09:30:00+00:00,6061.037660405489,236.68601032860775,238,0.026461023826613854
1012,2026-01-22 10:00:00+00:00,7540.186853165844,345.13099546387355,272,0.028990139149373963
1013,2026-01-22 10:30:00+00:00,6784.821806036112,294.6924053835014,286,0.024753546193774872
1014,2026-01-22 11:00:00+00:00,8616.1311371531,336.18003743606766,241,0.03714651939663555
1015,2026-01-22 11:30:00+00:00,7675.128814848469,358.79245679047995,279,0.028795416744225626
1016,2026-01-22 12:00:00+00:00,8880.955710118005,370.6384133767696,310,0.02984385201127347
1017,2026-01-22 12:30:00+00:00,8635.028982413785,405.29486869477347,295,0.030645165596978163
1018,2026-01-22 13:00:00+00:00,8966.133851578725,424.50779042826855,351,0.026753964792042714
1019,2026-01-22 13:30:00+00:00,8205.355196001292,461.98158163919624,323,0.02683385999269501
1020,2026-01-22 14:00:00+00:00,8586.99675728877,496.71204467868256,334,0.027196732940022318
1021,2026-01-22 14:30:00+00:00,9482.129429698773,459.5349605523981,305,0.03259562095164319
1022,2026-01-22 15:00:00+00:00,9833.161920916886,452.8275224948888,277,0.037133535896793406
1023,2026-01-22 15:30:00+00:00,9431.543319738783,502.0758824550263,344,0.028876800006377355
1024,2026-01-22 16:00:00+00:00,9949.70242043498,438.5900796044399,339,0.03064393067858236
1025,2026-01-22 16:30:00+00:00,10162.830325256207,501.1756654463115,331,0.03221754075740942
1026,2026-01-22 17:00:00+00:00,9286.797649231987,450.1028413038727,315,0.03091079520805035
1027,2026-01-22 17:30:00+00:00,9430.784820333094,470.4398643448265,341,0.029035849515184516
1028,2026-01-22 18:00:00+00:00,8179.563525606383,394.68116892750896,336,0.02551858540039849
1029,2026-01-22 18:30:00+00:00,9808.376176561642,434.47072538305235,310,0.03304144161917644
1030,2026-01-22 19:00:00+00:00,7609.197693782554,343.77925682222696,278,0.028607830757571152
1031,2026-01-22 19:30:00+00:00,7372.08747132811,362.22822921087084,272,0.02843498419315802
1032,2026-01-22 20:00:00+00:00,5673.5702340391235,288.81347121538374,263,0.02267066047625288
1033,2026-01-22 20:30:00+00:00,6509.922550388689,338.27320243668856,257,0.0266466760810326
1034,2026-01-22 21:00:00+00:00,5996.139165631574,235.5215262739011,201,0.031003287024405347
1035,2026-01-22 21:30:00+00:00,4889.760023868339,232.04499231732103,310,0.016521951665115032
1036,2026-01-22 22:00:00+00:00,4218.860353896002,190.58622278048819,200,0.022047232883382454
1037,2026-01-22 22:30:00+00:00,4231.129528553746,186.5671610152926,200,0.02208848344784519
1038,2026-01-22 23:00:00+00:00,3227.829754500472,134.40151071547407,168,0.020013281340571107
1039,2026-01-22 23:30:00+00:00,3129.0362475598363,90.77853578548516,197,0.01634423747891026
1040,2026-01-23 00:00:00+00:00,2457.121803323357,69.95175673915031,226,0.011181741416205785
1041,2026-01-23 00:30:00+00:00,2222.7084911214192,70.25167074156155,150,0.01528640107908654
1042,2026-01-23 01:00:00+00:00,2285.066214504763,37.9255091218567,133,0.017466103185162552
1043,2026-01-23 01:30:00+00:00,1807.0446870900005,37.48339321990023,165,0.011178958062484248
1044,2026-01-23 02:00:00+00:00,1693.8845073820253,32.14180200561128,190,0.009084348996777035
1045,2026-01-23 02:30:00+00:00,1540.1283580720183,27.46745385042654,145,0.010811005599465138
1046,2026-01-23 03:00:00+00:00,1667.10630504837,24.939423594204804,110,0.01538223389675068
1047,2026-01-23 03:30:00+00:00,1445.3669122253018,22.975700518695234,158,0.009293307675594917
1048,2026-01-23 04:00:00+00:00,1468.9514265446192,21.59626516374398,149,0.010003675783277604
1049,2026-01-23 04:30:00+00:00,1666.6296511231121,29.68039192784282,116,0.01462336244009444
1050,2026-01-23 05:00:00+00:00,1735.022390300708,39.983510769720226,115,0.015434833922351548
1051,2026-01-23 05:30:00+00:00,1802.943994454002,33.567138481621136,169,0.01086692978068416
1052,2026-01-23 06:00:00+00:00,2585.6949335954873,73.28098033689234,170,0.015641034787837526
1053,2026-01-23 06:30:00+00:00,2249.2741476434385,81.53432357311137,188,0.012397917400088032
1054,2026-01-23 07:00:00+00:00,2912.909471169371,130.10085969435937,185,0.0164487044911553
1055,2026-01-23 07:30:00+00:00,2749.921573332081,133.009969192443,233,0.012373096749032293
1056,2026-01-23 08:00:00+00:00,3287.2312075909367,177.15077179665334,197,0.01758569532684056
1057,2026-01-23 08:30:00+00:00,2912.0818466934215,188.2327478140631,228,0.0135978710285416
1058,2026-01-23 09:00:00+00:00,4108.365201925266,283.8384619201532,233,0.018850659501482486
1059,2026-01-23 09:30:00+00:00,4119.528848788889,251.79988644413112,245,0.01784215810299192
1060,2026-01-23 10:00:00+00:00,4763.902981769625,328.48214367053566,295,0.017262322459119187
1061,2026-01-23 10:30:00+00:00,4739.6216039943065,289.95048182092296,314,0.016017745496226844
1062,2026-01-23 11:00:00+00:00,5050.3925848146955,382.0804312175951,335,0.01621633736129042
1063,2026-01-23 11:30:00+00:00,4633.928474044651,420.869293859135,293,0.017251869515029987
1064,2026-01-23 12:00:00+00:00,4904.35123630524,430.01889297663564,306,0.017432582121836192
1065,2026-01-23 12:30:00+00:00,4840.775183308036,466.3525518909559,324,0.01638002387407096
1066,2026-01-23 13:00:00+00:00,5313.263353530981,534.156770161533,316,0.01850449406231808
1067,2026-01-23 13:30:00+00:00,4856.56372053686,513.6701292287238,322,0.016677744875048396
1068,2026-01-23 14:00:00+00:00,5212.819972386304,541.3591403519777,339,0.01697397968359375
1069,2026-01-23 14:30:00+00:00,5442.436548921258,508.82628956049234,284,0.020955150839724473
1070,2026-01-23 15:00:00+00:00,5512.639071951235,559.5380702825103,342,0.017754903924660073
1071,2026-01-23 15:30:00+00:00,6368.0559983460325,488.5534729268553,317,0.02162968287467788
1072,2026-01-23 16:00:00+00:00,6143.448896378851,507.29837050387926,328,0.02027666849659369
1073,2026-01-23 16:30:00+00:00,5403.388025938045,509.78111933450504,346,0.017090084234891764
1074,2026-01-23 17:00:00+00:00,6253.675831758024,491.90913208493646,317,0.021279447835466755
1075,2026-01-23 17:30:00+00:00,5788.4761669746995,516.5794131096327,302,0.020877667483722953
1076,2026-01-23 18:00:00+00:00,5406.129869424956,462.781719332846,346,0.01696217222184336
1077,2026-01-23 18:30:00+00:00,5530.245846026292,429.0669945349955,319,0.018681231475113753
1078,2026-01-23 19:00:00+00:00,4940.070532415741,420.9967534097919,305,0.017577269789591912
1079,2026-01-23 19:30:00+00:00,4872.232976430957,401.8572881914827,293,0.018000308070383754
1080,2026-01-23 20:00:00+00:00,4446.776524461882,324.5256965360712,246,0.019395537483731518
1081,2026-01-23 20:30:00+00:00,3737.441311983145,302.6163828048464,279,0.014480493529706064
1082,2026-01-23 21:00:00+00:00,2578.3158179970555,274.08431323405335,305,0.009352131577806915
1083,2026-01-23 21:30:00+00:00,2493.513763414672,301.9281600655504,295,0.00947607431688211
1084,2026-01-23 22:00:00+00:00,1487.797374928897,216.72967525654283,215,0.007928032791560185
1085,2026-01-23 22:30:00+00:00,1220.994422634606,205.3951023611718,258,0.005528641569751077
1086,2026-01-23 23:00:00+00:00,783.5284923341961,139.96584096711092,167,0.0055299061874329765
1087,2026-01-23 23:30:00+00:00,822.1343426712054,149.7522172668015,187,0.005197254331219288
1088,2026-01-24 00:00:00+00:00,521.5220347529835,63.766949413914276,221,0.0026483664441941074
1089,2026-01-24 00:30:00+00:00,650.4353162184053,84.43103938599872,223,0.0032953648233381345
1090,2026-01-24 01:00:00+00:00,441.6563757207951,48.887414116569076,189,0.002595469787499281
1091,2026-01-24 01:30:00+00:00,461.5636262934916,45.87954212641676,159,0.0031914664680497383
1092,2026-01-24 02:00:00+00:00,400.285652565244,29.180883154710482,175,0.0024540944898283116
1093,2026-01-24 02:30:00+00:00,377.381293486179,34.8041152759905,147,0.0028039823725317654
1094,2026-01-24 03:00:00+00:00,413.12234350313673,27.910167510503655,159,0.002773789377444279
1095,2026-01-24 03:30:00+00:00,428.90665942227923,23.64524286506731,164,0.002759462818825284
1096,2026-01-24 04:00:00+00:00,463.8079031348062,38.42571214147691,135,0.0037202490020465414
1097,2026-01-24 04:30:00+00:00,524.8150958451234,31.070236120464514,141,0.003942449162876511
1098,2026-01-24 05:00:00+00:00,692.9997098530056,43.04429869506469,197,0.0037362640027820823
1099,2026-01-24 05:30:00+00:00,699.813332121239,46.58903640581848,147,0.005077567132837126
1100,2026-01-24 06:00:00+00:00,1006.0326263562183,84.27666281250352,182,0.005990710380047922
1101,2026-01-24 06:30:00+00:00,1220.4062582378465,77.32747239193048,196,0.006621090462396822
1102,2026-01-24 07:00:00+00:00,1845.3000559822437,147.72784760586063,240,0.008304282931617103
1103,2026-01-24 07:30:00+00:00,1962.6262549793212,139.51390447393342,233,0.009022060770185641
1104,2026-01-24 08:00:00+00:00,2470.269417329212,195.51070574195336,256,0.010413203605746739
1105,2026-01-24 08:30:00+00:00,2328.029240166891,200.65908256785156,228,0.01109073825760852
1106,2026-01-24 09:00:00+00:00,2861.9998199782176,280.25217186474055,255,0.012322556830756698
1107,2026-01-24 09:30:00+00:00,2757.7570623183165,244.27106467452262,270,0.01111862269256607
1108,2026-01-24 10:00:00+00:00,3170.246873590053,322.1202204625924,267,0.013080026569485563
1109,2026-01-24 10:30:00+00:00,3148.8522164178435,321.31372392693277,311,0.0111580898403369
1110,2026-01-24 11:00:00+00:00,3478.299204028617,396.0962369225891,285,0.013594369968249847
1111,2026-01-24 11:30:00+00:00,3371.6150611535236,400.10335857339265,336,0.01122535243966344
1112,2026-01-24 12:00:00+00:00,3949.3767338862435,451.02277794334634,302,0.014570859310694005
1113,2026-01-24 12:30:00+00:00,3648.284919360541,443.44506161109115,313,0.013072619747513203
1114,2026-01-24 13:00:00+00:00,3806.3575088405037,534.7081782614534,360,0.012058515797505437
1115,2026-01-24 13:30:00+00:00,4105.629739695508,515.0113280692194,341,0.013550267060893628
1116,2026-01-24 14:00:00+00:00,4308.644882757672,504.9939264223056,321,0.014995759530155695
1117,2026-01-24 14:30:00+00:00,4439.004068407944,542.9383975140386,367,0.01357477511150404
1118,2026-01-24 15:00:00+00:00,4485.038327417645,547.7702997026369,329,0.015297290659940066
1119,2026-01-24 15:30:00+00:00,4784.818235039397,510.7106900490018,343,0.015438859839907868
1120,2026-01-24 16:00:00+00:00,5022.273420965676,497.0144465641785,306,0.018036888455979918
1121,2026-01-24 16:30:00+00:00,4471.134403692898,524.8463808113651,317,0.015760191749224804
1122,2026-01-24 17:00:00+00:00,4852.253798811012,487.65878693028105,326,0.016380099956261635
1123,2026-01-24 17:30:00+00:00,5201.448985232238,512.3426657786381,334,0.017107160631769088
1124,2026-01-24 18:00:00+00:00,4444.6154601629905,443.6254654804946,302,0.016186228230607565
1125,2026-01-24 18:30:00+00:00,3990.683883566835,461.3720857396684,315,0.014133511013671439
1126,2026-01-24 19:00:00+00:00,4060.5405935941435,436.3292417824655,359,0.012526099819990553
1127,2026-01-24 19:30:00+00:00,3297.9994056017235,437.0171050166862,250,0.014940066042473638
1128,2026-01-24 20:00:00+00:00,2714.81338078607,329.5529747750616,300,0.010147887851870438
1129,2026-01-24 20:30:00+00:00,2255.432269310733,341.1659070292199,286,0.009079014602587247
1130,2026-01-24 21:00:00+00:00,2089.4298642562458,295.03176965738817,264,0.00903205164361225
1131,2026-01-24 21:30:00+00:00,2092.236287562633,270.5217783545408,282,0.00837857470183395
1132,2026-01-24 22:00:00+00:00,1433.8344803501009,212.71075246283323,223,0.007383610909475041
1133,2026-01-24 22:30:00+00:00,1057.695788032299,203.35766190018094,197,0.00640128654788061
1134,2026-01-24 23:00:00+00:00,822.6416683376752,138.43322667386852,249,0.0038597385341829064
1135,2026-01-24 23:30:00+00:00,835.3341466073707,134.36785134155429,235,0.004126391480633724
1136,2026-01-25 00:00:00+00:00,540.6340639184089,85.10249499140104,122,0.005128988187785327
1137,2026-01-25 00:30:00+00:00,538.3694938845671,94.78447214120213,136,0.004655543867836539
1138,2026-01-25 01:00:00+00:00,451.07477476550105,46.78020002440604,196,0.002540076401989322
1139,2026-01-25 01:30:00+00:00,463.4609871254282,44.56703229733932,176,0.0028865228376293607
1140,2026-01-25 02:00:00+00:00,435.0253441013726,33.6946517140697,179,0.0026185474626561024
1141,2026-01-25 02:30:00+00:00,403.8926968551339,27.75549921172947,184,0.00234591410905904
1142,2026-01-25 03:00:00+00:00,462.1940729616085,30.34498986299875,179,0.0027516148761151248
1143,2026-01-25 03:30:00+00:00,446.31709560804404,26.28331285413,168,0.0028130976694177023
1144,2026-01-25 04:00:00+00:00,447.87156170931746,38.74895036797882,140,0.0034758608005521162
1145,2026-01-25 04:30:00+00:00,430.36267573644477,28.917764433983912,134,0.0034274659714211096
1146,2026-01-25 05:00:00+00:00,573.2555601517113,38.250063941882914,185,0.0033054358059113197
1147,2026-01-25 05:30:00+00:00,680.8495899346127,39.79814539351184,224,0.003217177389857699
1148,2026-01-25 06:00:00+00:00,781.8286354929156,68.70962939969243,152,0.0055956464795566315
1149,2026-01-25 06:30:00+00:00,1090.6493256420342,86.90183152407687,134,0.008787695202732173
1150,2026-01-25 07:00:00+00:00,1221.57611187896,137.53755443736625,221,0.006149835594191522
1151,2026-01-25 07:30:00+00:00,1284.6571002268936,134.5803754615197,202,0.0070259280974673925
1152,2026-01-25 08:00:00+00:00,1687.9988979906307,206.15124912959138,253,0.007486759474783487
1153,2026-01-25 08:30:00+00:00,1510.0149511415743,222.5103913391775,222,0.0078041682093727555
1154,2026-01-25 09:00:00+00:00,2076.1639179837375,299.9504365258473,259,0.009174186696948203
1155,2026-01-25 09:30:00+00:00,1875.6330523303657,272.3312908898373,237,0.00906314068869284
1156,2026-01-25 10:00:00+00:00,2110.6249311413712,357.4157769849891,268,0.009209107119874478
1157,2026-01-25 10:30:00+00:00,2222.261570757999,345.3913814336081,262,0.009800202107601554
1158,2026-01-25 11:00:00+00:00,2474.5524476242285,422.6383103774711,286,0.010130037615390558
1159,2026-01-25 11:30:00+00:00,2583.405103935295,442.50583907917024,318,0.009515443217026619
1160,2026-01-25 12:00:00+00:00,3166.7256576115483,484.8707581408279,370,0.00986917950203345
1161,2026-01-25 12:30:00+00:00,3122.605952883168,473.4677319315664,340,0.010576687308278631
1162,2026-01-25 13:00:00+00:00,3510.764887972868,495.5132561847689,277,0.014463097993348871
1163,2026-01-25 13:30:00+00:00,4167.810563666902,517.2486572011056,323,0.014504827309188879
1164,2026-01-25 14:00:00+00:00,4383.960271419952,517.9855635358402,372,0.01317727374988116
1165,2026-01-25 14:30:00+00:00,5980.115495159161,527.4803735278665,325,0.02002337190365239
1166,2026-01-25 15:00:00+00:00,5413.638969506145,543.4110637902905,347,0.01716729116223757
1167,2026-01-25 15:30:00+00:00,6506.441707845097,551.721202252013,306,0.02306589186306245
1168,2026-01-25 16:00:00+00:00,6787.023005201301,501.4203263901164,316,0.023064694087314614
1169,2026-01-25 16:30:00+00:00,7059.212294218592,497.0191882672683,308,0.024533219098980066
1170,2026-01-25 17:00:00+00:00,6177.2981603492335,487.08889923334414,317,0.021023303027074378
1171,2026-01-25 17:30:00+00:00,5823.867293192255,488.73062749449247,296,0.021326344326644413
1172,2026-01-25 18:00:00+00:00,5489.198696478171,413.75808652907443,324,0.01821900241668903
1173,2026-01-25 18:30:00+00:00,5597.210168924558,459.038278645093,341,0.0177602593770371
1174,2026-01-25 19:00:00+00:00,4754.0587438511375,411.7392958702453,273,0.018922337141836568
1175,2026-01-25 19:30:00+00:00,4847.393747111323,387.9990020720051,306,0.017109126631318066
1176,2026-01-25 20:00:00+00:00,4281.120510240849,336.575737102539,255,0.018108612734679955
1177,2026-01-25 20:30:00+00:00,3684.205684622658,329.26940260984264,268,0.01497565331056903
1178,2026-01-25 21:00:00+00:00,3058.668509615697,262.6966506064271,240,0.013839021500925518
1179,2026-01-25 21:30:00+00:00,3088.7336984562257,280.327691035362,257,0.013109188285959486
1180,2026-01-25 22:00:00+00:00,2159.9743888619337,199.30341107359487,241,0.009789534439566509
1181,2026-01-25 22:30:00+00:00,1830.0130101411903,202.79252235419492,198,0.010266694608562553
1182,2026-01-25 23:00:00+00:00,1420.902181148156,148.4323834258587,195,0.008047869561918023
1183,2026-01-25 23:30:00+00:00,1380.323900807862,133.41010137488522,218,0.00694373395496673
1184,2026-01-26 00:00:00+00:00,929.3583519100001,82.42528320449578,161,0.0062843704044378635
1185,2026-01-26 00:30:00+00:00,960.2487767704949,88.54072746685337,198,0.005296916688067416
1186,2026-01-26 01:00:00+00:00,676.9376609183471,35.39048463889538,202,0.0035263769582041704
